abuseCount,customerNickname,helpfulNo,helpfulYes,id,imagesCount,languageCode,postedDate,productId,profileInfo.ugcSummary.answerCount,profileInfo.ugcSummary.reviewCount,ratingValue,reviewText,reviewTitle,reviewed,score,languageCode,translation.reviewText,translation.reviewTitle
0,iHerb Customer,0,0,d5cff3b4-3189-4e0e-8035-b8fc66408331,0,en-US,2021-01-21T00:53:14.683Z,102734,0,3,50,Black!,Excellent!,FALSE,1611190395,en-US,,
0,iHerb Customer,0,0,1cfb3a80-becf-47a6-83d2-40e2058911d6,0,en-US,2021-01-20T12:07:37.438Z,102734,0,53,40,"Good masks, but for bigger faces.",Good,FALSE,1611144457,en-US,,
0,iHerb Customer,0,0,9bcc4c6c-89e5-4f9a-a7b9-3d2bc19b532f,0,ru-RU,2021-01-20T10:07:00.738Z,102734,0,47,50,"Отличные маски! Без постороннего запаха, легко в них дышать, ничего не давит. Жаль у нас в стране нельзя купить такие маски",Прекрасно!,FALSE,1611137221,ru-RU,"Great masks! Without foreign smell, it is easy to breathe in them, nothing presses. It&#39;s a pity that such masks cannot be bought in our country.",en-US
0,iHerb Customer,1,0,18f6776b-aba5-4151-b18f-93c12fbcbcd6,0,en-US,2021-01-24T12:36:04.502Z,102734,0,2,30,"Fine, but it would be better if it was produced not in PRC",Ok,TRUE,1611102965,en-US,,
0,iHerb Customer,0,0,ddba075b-0957-410a-a2ce-8473f2001102,0,en-US,2021-01-18T20:09:05.787Z,102734,1,4,50,"3-ply medical grade at a lower price, in black, rather than hospital-blue.",Excellent!,FALSE,1611000546,en-US,,
0,iHerb Customer,0,0,7a4ded2b-336e-463e-a81c-8148399b3a72,0,en-US,2021-01-18T18:17:39.28Z,102734,0,7,50,These are the cheapest masks I have found and they hold up really well! My boyfriend and I both use them without issues. ,Does the job and doesn't break,FALSE,1610993859,en-US,,
0,iHerb Customer,0,0,00ab5e78-1755-4f69-ae87-33e8d2b9e27a,0,en-US,2021-01-18T14:06:50.499Z,102734,0,9,50,"These masks as just as good, if not better, than any other disposable mask I've purchased",Excellent!,FALSE,1610978810,en-US,,
0,iHerb Customer,0,0,95f14082-4ed3-405e-a572-36c86a571b68,0,en-US,2021-01-18T07:35:06.871Z,102734,87,253,50,"Love these! I got sick of seeing the blue disposable ones everywhere, and I hate re-useable ones (I can never get them to fit after washing). These are nice, thick and durable enough to use for hours and hours, and very comfortable on my larger head. The black is nice and looks less medical. ",Excellent!,FALSE,1610955307,en-US,,
0,iHerb Customer,0,0,daa5dc90-7a97-43a6-addb-c77510671962,0,es-MX,2021-01-17T21:40:20.654Z,102734,0,11,50,Muy comodas,¡Excelente!,FALSE,1610919621,es-MX,Very comfortable,en-US
0,iHerb Customer,0,0,40afe351-f90a-4953-8f01-93f5ce9b53fb,0,en-US,2021-01-17T19:59:17.979Z,102734,0,2,50,Very good quality and nice fit.,Excellent!,FALSE,1610913558,en-US,,
0,iHerb Customer,0,0,569ff8c7-e322-4e8d-a0a8-8928e4ed50ec,0,en-US,2021-01-17T19:35:35.124Z,102734,1,1,50,"Fit is perfect 👌 I can easily breathe and color is good too,  iherb delivery is beyond excellent, I ordered Saturday and received my order Sunday. ",Excellent!,FALSE,1610912135,en-US,,
0,iHerb Customer,0,0,fe73dc33-381a-4736-a31e-0c72b759cdd4,0,ru-RU,2021-01-17T17:11:49.646Z,102734,0,111,40,"Удобно брать в поездки, маска отлично держится и не мешает! ",Хорошо,FALSE,1610903510,ru-RU,"Convenient to take on trips, the mask holds well and does not interfere!",en-US
0,iHerb Customer,0,0,d43d9af7-f7ec-4858-8b45-ec75f46aaaf2,0,en-US,2021-01-17T15:06:28.461Z,102734,0,7,40,"I have a small face so this mask is a little too big for me and leaves gaps on the sides. However, when I feel like wearing two masks I can easily layer this one of top. I also like the color. The strings could be tighter, but that can be easily adjusted by twisting into another loop ",Good Mask,FALSE,1610895988,en-US,,
0,iHerb Customer,0,0,b5f54235-9152-4469-a143-a1cd2fab3431,0,ru-RU,2021-01-16T21:07:44.916Z,102734,0,7,50,"Если сравнивать с подобными медицинскими (у меня были и американские с давних времен), то эти удобнее, меньше в длину и выглядят получше.. все-таки голубые сильно медицинские. Здесь меня порадовали аккуратные швы и обработка края (не во всех наших масках аккуратно это все оформлено), черные резинки и то, что дышится в маске легко! Аккуратно сидит на лице, не мнется, не вытягивается, все ок. Да, конденсат собирается иногда... но в каких подобных масках его нет?
Рекомендую! Это не те черные, что продаются у нас. Другая ткань, качество и вид.",Сравниваю с голубой медицинской,FALSE,1610831265,ru-RU,"If we compare with similar medical ones (I also had American ones for a long time), then these are more convenient, shorter in length and look better .. after all, blue is strongly medical. Here I was pleased with the neat seams and edge processing (not all of our masks are neatly decorated), black elastic bands and the fact that the mask breathes easily! Sits neatly on the face, does not wrinkle, does not stretch, everything is ok. Yes, condensation sometimes collects ... but what kind of masks do not have it? Recommend! These are not the black ones that we sell. Different fabric, quality and look.",en-US
1,iHerb Customer,0,3,1174008b-2e40-4761-85b5-18a47737f3b1,1,ru-RU,2021-01-03T09:01:13.979Z,102734,0,20,30,"Маски хорошо упакованы. Внутри коробки полностью закрытый пакет, всё гигиенично. Сами маски очень крупные.  Мне с моей немаленькой головой (все шапки вечно малы) и широким русским лицом😄 они оказались великоваты. Маска закрывает всё лицо и спускается даже чуть ниже уровня подбородка. Носовой фиксатор нормально фиксирует, но из-за размера маска всё равно не прилегает, как должна: сбоку и в нижней части образуются зазоры. Наверно, для крупных мужчин будет в самый раз. ",Ok,TRUE,1610830874,ru-RU,"The masks are well packaged. Inside the box is a completely closed bag, everything is hygienic. The masks themselves are very large. With my rather big head (all hats are always small) and a wide Russian face, they turned out to be too big for me. The mask covers the entire face and goes down even just below the chin level. The nasal retainer fixes normally, but due to the size, the mask still does not fit as it should: gaps form on the side and in the lower part. Probably for big men it will be just right.",en-US
0,iHerb Customer,0,0,7d3d4e15-ee7d-453f-abe8-8b99fb7b6035,0,en-US,2021-01-16T14:13:15.996Z,102734,0,122,40,Good quality ,Good,FALSE,1610806396,en-US,,
0,iHerb Customer,0,0,2c29c757-bd13-49f0-95a3-7ded553ca65d,0,ru-RU,2021-01-16T12:22:56.958Z,102734,0,93,50,"Смотрятся лучше, чем бело-голубые. А если не про красоту, то мне с моей женской головой - как раз, ни тянут, ни болтаются.  Комфортные, плотные, на носу держатель, спускаются ниже подбородка, но не оттопыриваются.  Рекомендую!",Маски хорошего качества,FALSE,1610799777,ru-RU,"They look better than blue and white. And if not about beauty, then to me with my female head - just, neither pull nor dangle. Comfortable, dense, with a holder on the nose, going down below the chin, but not bulging. Recommend!",en-US
0,iHerb Customer,0,4,4cc84b5d-6dc5-4209-8fcf-2a11437c7e48,4,ru-RU,2020-12-29T12:06:48.354Z,102734,0,15,30,"Маски не выглядят аккуратно. Внутри стопки много смятых. Ощущение, что ими уже кто-то попользовался. Не рекомендую ",Удовлетворительно,TRUE,1610798808,ru-RU,Masks don&#39;t look neat. There are many crumpled inside the stack. The feeling that someone has already used them. I do not recommend,en-US
0,iHerb Customer,0,0,9920b26d-51b3-492a-920c-a929176d6d1b,0,en-US,2021-01-15T22:39:03.809Z,102734,0,20,50,"I love them, finally got some  black masks. They look and feel great and protective. ",Excellent!,FALSE,1610750344,en-US,,
0,iHerb Customer,0,0,97b5d25f-9a45-4985-949e-f1d968be072d,0,ru-RU,2021-01-15T17:42:13.385Z,102734,0,61,50,"маски комфортные, не тоненькие, как аптечные. рекомендую ",Excellent!,FALSE,1610732533,ru-RU,"masks are comfortable, not thin, like a pharmacy. recommend",en-US
0,iHerb Customer,0,0,42a8c869-21de-4b89-8e72-3d530f04d023,0,he-IL,2021-01-15T12:57:56.968Z,102734,0,2,50,"אחלה מסיכות, מחיר מעולה!!",מצוין!,FALSE,1610715477,he-IL,"Great masks, great price !!",en-US
0,iHerb Customer,0,0,b324d9f4-417e-48f5-b910-8f38e2bf9f79,0,ru-RU,2021-01-14T18:08:48.044Z,102734,0,7,50,Отличное качество. Не задирается на нос. Плотная. Очень довольна. ,Excellent!,FALSE,1610647728,ru-RU,Excellent quality. Doesn&#39;t bully. Dense. I am very satisfied.,en-US
0,iHerb Customer,0,0,92ef8ffa-cdf2-4907-a54f-212a5bd2a69d,0,en-US,2021-01-14T17:37:05.283Z,102734,0,4,40,Good value.,Good,FALSE,1610645825,en-US,,
0,iHerb Customer,0,0,0d470631-3c20-4e7b-a7f0-ef444bcc2a79,0,ru-RU,2021-01-14T15:51:16.057Z,102734,0,2,50,Отличные маски!,Прекрасно!,FALSE,1610639476,ru-RU,Great masks!,en-US
0,AnnySteiwa,0,0,9e4f3721-0c11-44e7-b1b4-1d9121cac904,0,ru-RU,2021-01-14T09:37:21.995Z,102734,0,97,50,Лучшее цена- качество ,Прекрасно!,FALSE,1610617042,ru-RU,Best price-quality,en-US
0,iHerb Customer,0,0,d90662bc-5686-49e1-b847-1d5101747057,0,ru-RU,2021-01-13T20:03:41.649Z,102734,0,40,50,Обычные маски чёрного цвета,Excellent!,FALSE,1610568222,ru-RU,Regular black masks,en-US
0,iHerb Customer,0,0,c7b7e282-9310-41ec-ab77-4dcd7c821196,0,en-US,2021-01-13T18:13:27.929Z,102734,0,46,50,Perfect ,מצוין!,FALSE,1610561608,en-US,,
0,iHerb Customer,0,0,ffb0b9a7-ec0e-43b6-baf3-306a7f2d0696,0,en-US,2021-01-13T17:22:15.681Z,102734,1,25,50,Really good ,Excellent!,FALSE,1610558536,en-US,,
0,iHerb Customer,0,0,c13b0dd3-0f82-4e4f-9b94-2a9c058e76df,0,ru-RU,2021-01-13T12:30:24.528Z,102734,0,145,50,мас хэв сезона . люблю в черном цвете ,Прекрасно!,FALSE,1610541025,ru-RU,mas have the season. love in black,en-US
0,iHerb Customer,0,0,0195c62c-e0f8-4b99-afb3-0d763998258a,0,en-US,2021-01-13T12:27:23.438Z,102734,2,120,40,Not that bad but not what I expected,Good,FALSE,1610540843,en-US,,
0,iHerb Customer,0,0,d68c1903-1d33-47d2-9970-d800c1c84dca,0,ru-RU,2021-01-13T08:15:43.233Z,102734,0,36,50,"Мне кажется, защита у них лучше, чем у многоразовых масок, и выглядит очень красиво",Эффектно смотрится,FALSE,1610525743,ru-RU,"I think they have better protection than reusable masks, and they look very nice",en-US
0,iHerb Customer,0,0,43ba8ba5-505f-4064-a0b6-b1961e1ba41e,0,en-US,2021-01-12T22:24:49.022Z,102734,0,1,50,"great, safe and breathable with nose clip",Excellent!,FALSE,1610490289,en-US,,
0,Olga,0,1,d8c65054-dc48-4d7d-b040-595fbccb8a1f,0,ru-RU,2021-01-07T14:32:23.27Z,102734,3,39,40,"Маски дорогие, очень плотные, дышать довольно трудно, более 1 часа не могу носить. К сожалению, второй раз покупку не захочу повторить.",Нормально,FALSE,1610418743,ru-RU,"Masks are expensive, very dense, it is difficult to breathe, I cannot wear for more than 1 hour. Unfortunately, I don&#39;t want to repeat the purchase a second time.",en-US
0,iHerb Customer,0,0,b7bff37a-7674-48af-9b1e-0f72828c46e7,0,ru-RU,2021-01-11T20:54:36.626Z,102734,14,30,50,Маски чёрные с обеих сторон. С фиксатором для носика. Размер отличный. Сертификат внутри. Сделаны в Китае. ,Прекрасно!,FALSE,1610398477,ru-RU,The masks are black on both sides. With spout lock. The size is great. Certificate inside. Made in China.,en-US
0,iHerb Customer,0,0,1630db79-a5c7-4209-8957-ed44c858fa14,0,ru-RU,2021-01-11T09:17:56.939Z,102734,0,180,50,На большое лицо,Прекрасно!,FALSE,1610356677,ru-RU,On a big face,en-US
0,iHerb Customer,0,0,2fc4f923-d01d-4cdb-a4e7-5cdd7d8a237b,0,en-US,2021-01-11T06:16:00.659Z,102734,0,22,50,These masks fit very well.  Did not have any issues with them breaking.  My 11 yr old daughter likes them as well.,Excellent!,FALSE,1610345761,en-US,,
0,iHerb Customer,0,14,988960b9-f74c-4385-87ac-ab60afb6c57f,0,ru-RU,2020-11-08T13:00:39.328Z,102734,5,225,50,"Очень понравились, очень, очень хорошего качества. Удобные, легко дышится. Рекомендую  ",Прекрасно!,FALSE,1610283639,ru-RU,"Liked it very, very good quality. Comfortable, easy to breathe. Recommend",en-US
0,iHerb Customer,0,0,0a85e611-3819-4985-8609-7c8dccd64162,0,en-US,2021-01-10T09:32:46.268Z,102734,0,305,50,Nice,Excellent!,FALSE,1610271166,en-US,,
0,iHerb Customer,0,0,9080595a-7957-4ed8-9f17-3fe2710e50b1,0,ru-RU,2021-01-10T05:49:40.494Z,102734,0,1,50,Хорошее качество и приятные к лицу ,Прекрасно!,FALSE,1610257780,ru-RU,Good quality and pleasant to face,en-US
0,iHerb Customer,0,0,8ee47c8d-a607-41fb-acc0-e25f39931e3e,0,en-US,2021-01-09T19:56:04.14Z,102734,0,7,50,very good product.feel very softy.,Excellent!,FALSE,1610222164,en-US,,
